ProbeID	experiment_0	experiment_1	experiment_2	experiment_3	experiment_4	experiment_5	experiment_6	experiment_7	experiment_8	experiment_9	experiment_10	experiment_11	experiment_12	experiment_13	experiment_14	experiment_15	experiment_16	experiment_17	experiment_18	experiment_19	experiment_20	experiment_21	experiment_22	experiment_23	experiment_24	experiment_25	experiment_26	experiment_27	experiment_28	experiment_29	experiment_30	experiment_31	experiment_32	experiment_33	experiment_34	experiment_35	experiment_36	experiment_37	experiment_38	experiment_39	experiment_40	experiment_41	experiment_42	experiment_43	experiment_44	experiment_45	experiment_46	experiment_47	experiment_48	experiment_49	experiment_50	experiment_51	experiment_52	experiment_53	experiment_54	experiment_55	experiment_56	experiment_57	experiment_58	experiment_59	experiment_60	experiment_61	experiment_62	experiment_63	experiment_64	experiment_65	experiment_66	experiment_67	experiment_68	experiment_69	experiment_70	experiment_71	experiment_72	prop DEGs	gene id
PA0052_at	1	0	0	0	0	1.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	1.0	1.0	0	0.0	1	0	0	1.0	1	0	1	1	1.0	1	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0			0.0	0.0		0.0		1.0	0.3424657534246575	PA0052
PA0053_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	0	1	0	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	1	0	0	0.0	1	0	0	0							0.0	0.0	1.0	0.1780821917808219	PA0053
PA0054_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	1.0	0.0	0.0	0.0	0.1506849315068493	PA0054
PA0055_at	1	0	1	1	0	0.0	1	0.0	1	0.0	0	1	0	0	0	0	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2328767123287671	PA0055
PA0056_at	0	0	0	0	0	0.0	0	0.0	0	0.0	1	1	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	1	0		0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			0.0	0.136986301369863	PA0056
PA0057_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			1.0	0.1232876712328767	PA0057
PA0058_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	0.0	0.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1232876712328767	PA0058
PA0059_osmC_at	1	0	1	1	0	0.0	1	0.0	1	1.0	0	1	1	0	1	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	1	1	0	1	0	0	0	1	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	0.0	1	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.410958904109589	PA0059
PA0060_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	1	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	1	0	1	0	0	0	1	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2602739726027397	PA0060
PA0061_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2054794520547945	PA0061
PA0062_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	1	1	0	0.0	0.0	0	0.0	1	0	0	1.0	0	0	1	1	1.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.273972602739726	PA0062
PA0063_at	1	0	0	0	0	0.0	0	0.0	1	1.0	1	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2054794520547945	PA0063
PA0064_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1095890410958904	PA0064
PA0065_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	0	0	0	1	1	0	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.136986301369863	PA0065
PA0066_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	1	1	0	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1643835616438356	PA0066
PA0067_prlC_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	1	0	1	1	1	0.0	1.0	1	0.0	1	0	0	0.0	0	1	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA0067
PA0068_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	1	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	1	1	1	1.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3013698630136986	PA0068
PA0069_at	0	0	0	0	0	0.0	0	0.0	1	0.0	1	1	0	0	0	0	0	1	0	0.0	1.0	0	1.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2054794520547945	PA0069
PA0070_at	1	0	1	0	0	0.0	1	0.0	0	0.0	0	1	0	0	0	1	1	1	1	1.0	1.0	1	0.0	1	0	0	0.0	1	1	1	1	1.0	0	0	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3698630136986301	PA0070
PA0071_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	1	0	0	0	0	1	0	1.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	1.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1643835616438356	PA0071
PA0072_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	1	1.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	1.0			0.0	0.0				1.0	0.1917808219178082	PA0072
PA0073_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	0	0	1	1	0.0	0.0	1	0.0	1	0	0	1.0	0	0	1	0	1.0	0	0	0	1	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	1.0			0.0	0.0					0.2054794520547945	PA0073
PA0074_ppkA_at	1	0	1	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	1	1	1	1.0	0.0	1	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2876712328767123	PA0074
PA0075_at	1	0	1	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	0	1	1	1.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	1.0	0	0	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0			0.0	0.0				1.0	0.273972602739726	PA0075
PA0076_at	0	0	1	0	0	0.0	0	0.0	0	1.0	0	0	0	0	0	1	0	1	1	0.0	1.0	1	0.0	1	0	0	1.0	0	0	1	0	0.0	0	0	0	1	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0			0.0	0.0				1.0	0.2054794520547945	PA0076
PA0077_at	1	0	1	0	0	0.0	1	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	1.0	0	0	1	0	1.0	0	0	0	1	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2465753424657534	PA0077
PA0078_at	1	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	1.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	0	1	1	0	0	0	0.0	1.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	1.0		0.0	1.0	0.3150684931506849	PA0078
PA0079_at	1	0	1	0	0	0.0	1	0.0	0	1.0	0	0	0	0	0	1	0	1	1	1.0	1.0	1	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3150684931506849	PA0079
PA0080_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	0	0	0	0	1	1	1	1	0.0	1.0	1	0.0	1	0	0		0	1	1	1	0.0	0	0	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0			0.0	1.0	0.2602739726027397	PA0080
PA0081_at	0	0	1	0	0	0.0	0	0.0	0	1.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	1	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1917808219178082	PA0081
PA0082_at	1	0	1	0	0	0.0	1	0.0	1	1.0	0	1	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	1.0	1	0	0	1	1	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3835616438356164	PA0082
PA0083_at	1	0	1	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	0	1	1	0	1.0	1.0	1	0.0	1	0	0	0.0	0	1	1	1	1.0	0	0	0	0	1	1	0	1	0	1.0	0.0	0	0.0	0	1	1	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3835616438356164	PA0083
PA0084_at	1	0	1	0	0	0.0	1	0.0	0	0.0	0	1	0	0	0	0	1	1	1	1.0	1.0	1	0.0	1	0	0	0.0	0	1	1	1	1.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	0	1.0	1	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3424657534246575	PA0084
PA0085_at	1	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	0	1	1	0	1.0	1.0	1	0.0	1	0	0	0.0	1	1	1	1	1.0	0	0	0	0	1	1	0	1	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.3972602739726027	PA0085
PA0086_at	0	0	1	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	1	0.0	1	0	0	0.0	0	1	1	0	0.0	0	0	0	0	0	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0		0.2602739726027397	PA0086
PA0087_at	0	0	1	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	1	1	1	1	1.0	0.0	0	0.0	1	0	0	0.0	0	1	1	0	0.0	0	0	0	1	0	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0			0.0		0.2465753424657534	PA0087
PA0088_at	1	0	1	0	0	0.0	1	0.0	0	1.0	0	0	0	0	0	1	1	1	0	1.0	0.0	0	0.0	1	0	0	1.0	0	1	1	1	0.0	0	0	0	0	1	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0			0.0		0.2465753424657534	PA0088
PA0089_at	1	0	1	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	1	1	1	1	1.0	0.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	0	1	0	0	0.0			0.0	0.0				0.0	0.2328767123287671	PA0089
PA0090_at	1	0	1	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	0	1	1	1	1.0	1.0	1	0.0	1	0	0	0.0	0	1	1	1	0.0	0	0	0	0	0	1	0	0	0	1.0	0.0	0	0.0	0	1	0	1	1	0.0	1	0.0	0	0	1.0	1	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3561643835616438	PA0090
PA0091_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	1	0	1	1	0	1	1	1.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	1	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2191780821917808	PA0091
PA0092_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	1	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	1	0	0	0.0	1	0	0	0	0.0				0.0	0.0				0.1780821917808219	PA0092
PA0093_at	1	0	1	0	0	0.0	1	0.0	0	1.0	1	0	0	0	0	1	1	1	1	1.0	0.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	1.0	0	0.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0			0.0	0.0	1.0	0.0	0.0	0.0	0.2602739726027397	PA0093
PA0094_at	0	0	1	0	0	0.0	1	0.0	0	1.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	1	0	0.0	1	0	1	0	1.0	0	0	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	1	1.0	0	0	1.0	1	0	0	0.0	0	0	0	0	0.0			0.0	0.0		0.0	0.0	1.0	0.3013698630136986	PA0094
PA0095_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	1	0	1	1	1	1.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2602739726027397	PA0095
PA0096_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1643835616438356	PA0096
PA0097_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	1	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0					0.2054794520547945	PA0097
PA0098_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	1	0	0	1	1	1	1	1.0	1.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0				1.0	0.2191780821917808	PA0098
PA0099_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	1	0	0	1	1	1	1	1.0	0.0	0	0.0	1	0	0		0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	1	0	0	0	0.0		0.0	0.0	0.0		0.0		1.0	0.2054794520547945	PA0099
PA0100_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	1	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	1	0	0	0.0	1	0	0	0							0.0		0.0	0.2054794520547945	PA0100
PA0101_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	1	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506849315068493	PA0101
PA0102_at	1	0	1	1	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	1	0	0	0	0.0	1	0.0	0	1	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3424657534246575	PA0102
PA0103_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	0	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.2328767123287671	PA0103
PA0104_at	0	0	0	0	0	0.0	0	0.0	0	0.0	1	0	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.1780821917808219	PA0104
PA0105_coxB_at	1	0	1	1	0	1.0	1	0.0	1	1.0	0	1	1	0	1	1	1	1	1	1.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	0.0	1	1	0	1	0	0	0	0	0	1.0	1.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	1	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.5205479452054794	PA0105
PA0106_coxA_at	0	0	1	1	0	1.0	1	0.0	1	0.0	0	1	0	0	1	1	1	1	1	1.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	1	1	0	1	1	1	0	0	0	1.0	1.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	1	0.0	0	0	0	1.0	1	0	0	0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4931506849315068	PA0106
PA0107_at	0	0	1	1	0	1.0	1	0.0	1	1.0	0	1	0	0	0	1	1	1	1	1.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	0.0	1	1	0	1	0	1	0	0	0	1.0	1.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	1.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0			0.410958904109589	PA0107
PA0108_coIII_at	1	0	1	1	0	1.0	1	0.0	1	1.0	0	1	0	0	1	1	1	1	1	1.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	1	1	0	1	0	1	0	0	0	1.0	1.0	0	0.0	0	0	0	1	0	0.0	1	0.0	0	1	1.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0			0.4931506849315068	PA0108
PA0109_at	1	0	0	1	0	0.0	0	0.0	1	1.0	0	1	0	0	1	0	1	1	1	1.0	1.0	0	0.0	1	0	0	1.0	0	1	1	0	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	1	0.0	0	0	1.0	0	0	0	1.0	1	0	0	0	1.0		0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3150684931506849	PA0109
PA0110_at	0	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	0.0	1	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	1.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0			0.3150684931506849	PA0110
PA0111_at	0	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	1	1.0	1	1	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0	0.0		0.3150684931506849	PA0111
PA0112_at	0	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	0.0	1	1	0	1	0	1	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	1.0			0.0	0.0	1.0	0.0		1.0	0.3287671232876712	PA0112
PA0113_at	0	0	1	0	0	0.0	1	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	1	1	1	1	0.0	1	1	0	1	0	0	0	0	0	1.0	1.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	1	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3698630136986301	PA0113
PA0114_at	1	0	0	1	0	0.0	1	0.0	1	0.0	0	0	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	1	1	0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2602739726027397	PA0114
PA0115_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	0	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA0115
PA0116_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	1	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	1	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0821917808219178	PA0116
