	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA14_29770	PA14_29770	0.247194697114618	3586.0	0.400056563454596	0.400056563454596	0.771285765340447	2888.0	49.01528013582343	0.0	0.15876822612328223	0.10837584964164598	25	2.2264031897249645
PA14_51940	PA14_51940	0.283135711468209	3585.0	0.399527131807785	0.399527131807785	0.122822852103166	5809.0	98.60780984719865	0.08	0.5039162273443536	0.24463262646823158	25	-0.4267177973912844
PA14_47960	PA14_47960	0.47579545751890295	3584.0	0.399413567881695	0.399413567881695	0.98205356740053	1449.0	24.58404074702886	0.0	0.1679383424731051	0.16150971193877425	25	1.4331969429574518
PA14_34700	PA14_34700	0.626847934743976	3583.0	0.399386048771886	0.399386048771886	0.967992134295286	717.0	12.156196943972835	0.0	0.1334403853931788	0.12043322420122143	25	2.208241663731942
PA14_70710	PA14_70710	0.166717259543426	3582.0	0.39930623599281295	-0.39930623599281295	0.893728868707219	225.0	3.8030560271646863	0.0	0.08424610676648582	0.0642833686269944	25	4.901114175494913
PA14_21560	PA14_21560	0.274467681268658	3581.0	0.39925382348936206	0.39925382348936206	0.9077593577858121	1718.0	29.151103565365027	0.0	0.1277254655665966	0.11337061490576879	25	2.3950505882715194
PA14_10790	PA14_10790	0.276433313579672	3580.0	0.39890477620215103	0.39890477620215103	0.546903522910435	5151.0	87.43633276740238	0.0	0.27801440796238047	0.20289624287665653	25	0.5958235920280767
PA14_27200	PA14_27200	0.23229487800216395	3579.0	0.39875625605418896	-0.39875625605418896	0.9765910698953791	1.0	0.0	0.0	0.05093409966536613	0.05214704553455284	25	6.6700261313626
PA14_71320	PA14_71320	0.30039000725429804	3578.0	0.398561120909464	0.398561120909464	0.7500257031930551	3814.0	64.73684210526316	0.0	0.24247889367040476	0.16514665824102945	25	0.9451128403171151
PA14_29240	PA14_29240	0.3715149392923421	3577.0	0.39849666791726895	-0.39849666791726895	0.924833169089539	1071.0	18.166383701188455	0.0	0.12094342577084208	0.08466471399196145	25	3.2782635062439276
PA14_66850	PA14_66850	0.11762778219320599	3576.0	0.39836117079111205	-0.39836117079111205	0.281701233494914	5477.0	92.97113752122242	0.0	0.3240774422056893	0.17872173202841943	25	0.41563903696731486
PA14_69440	PA14_69440	0.173406537139629	3575.0	0.39825113751484104	0.39825113751484104	0.7797343815991479	718.0	12.173174872665534	0.0	0.10265046965244397	0.08574001299320608	25	3.4476396438827233
PA14_38690	PA14_38690	0.17934416465590697	3574.0	0.398248317573976	0.398248317573976	0.8992917919254809	412.0	6.977928692699491	0.0	0.11554087925562055	0.10775034561807358	25	2.6237265105434178
PA14_30580	PA14_30580	0.170502356063562	3573.0	0.398227510026261	0.398227510026261	0.49469624672791207	3090.0	52.44482173174873	0.0	0.17586256865293662	0.1481300963757176	25	1.5011462681379568
PA14_46780	PA14_46780	0.261803895169202	3572.0	0.398056057614476	-0.398056057614476	0.82935134495417	3156.0	53.565365025466896	0.0	0.20323300874047784	0.14919239083692942	25	1.305851107962631
PA14_43110	PA14_43110	0.33069870540339397	3571.0	0.397890138798009	-0.397890138798009	0.6791470832397909	2155.0	36.57045840407471	0.0	0.16131517163977782	0.13761136271283617	25	1.7191528555088122
PA14_51010	PA14_51010	0.109926325278327	3570.0	0.39786409390905103	0.39786409390905103	0.60908428377885	3244.0	55.05942275042445	0.0	0.19231221625258157	0.13775764836094698	25	1.4921267900704198
PA14_67490	PA14_67490	0.198875882818451	3569.0	0.39768536588016207	-0.39768536588016207	0.5521903352058231	2073.0	35.17826825127335	0.0	0.14723595206705473	0.1581682462795383	25	1.5834367498168764
PA14_39150	PA14_39150	0.607182088306332	3568.0	0.3975568952157801	-0.3975568952157801	0.752212576788356	4364.0	74.07470288624788	0.0	0.28328515404523946	0.2540944783597922	25	0.4497214654492977
PA14_21470	PA14_21470	0.549612559019568	3567.0	0.397535719974948	0.397535719974948	0.752039393292865	4969.0	84.34634974533108	0.0	0.21852016175023065	0.10424658595260577	25	1.7172318554979273
PA14_57890	PA14_57890	0.208116309802899	3566.0	0.39752641761889795	-0.39752641761889795	0.7190142748741222	397.0	6.723259762308999	0.0	0.11427001657658335	0.12613063911299316	25	2.2457382522938105
PA14_23350	PA14_23350	0.13446443277142403	3565.0	0.397356230226142	-0.397356230226142	0.23624609348926298	4344.0	73.7351443123939	0.0	0.25753852944080685	0.22837397297299747	25	0.6122313281376726
PA14_45170	PA14_45170	0.446026739113682	3564.0	0.39729852839108704	-0.39729852839108704	0.936691452300082	922.0	15.63667232597623	0.0	0.11060172671340006	0.09224469984752116	25	3.1080029763400137
PA14_06880	PA14_06880	0.514344271141022	3563.0	0.397160301165257	-0.397160301165257	0.9658030687089251	564.0	9.558573853989813	0.0	0.10865188620254329	0.1022024381935175	25	2.8229112735689434
PA14_44530	PA14_44530	0.355897201413304	3562.0	0.39714940942992	0.39714940942992	0.8172422684372629	4976.0	84.46519524617997	0.0	0.3365106524947859	0.3864855168508707	25	0.1568978766118477
PA14_32950	PA14_32950	0.175246237209463	3561.0	0.397115872345372	-0.397115872345372	0.32229791013605896	5168.0	87.72495755517828	0.0	0.30790034658612003	0.25318110013676765	25	0.3523783003986396
PA14_16040	PA14_16040	0.352718626692109	3560.0	0.3968705917016289	-0.3968705917016289	0.8363701526951891	1184.0	20.084889643463498	0.0	0.13446274008307182	0.1461219682699349	25	1.7958138309073708
PA14_12820	PA14_12820	0.297663955099808	3559.0	0.39658470172046795	0.39658470172046795	0.9316613738047551	842.0	14.278438030560272	0.0	0.11237742748472059	0.09618438469952756	25	2.954817199523483
PA14_24440	PA14_24440	0.38039210512525795	3558.0	0.396087783350289	-0.396087783350289	0.604341825194726	3711.0	62.988115449915114	0.0	0.21555989658551553	0.14626795191876585	25	1.2342272137989247
PA14_58230	PA14_58230	0.30984452671914103	3557.0	0.39586624469553394	-0.39586624469553394	0.8723094886276039	2572.0	43.650254668930394	0.0	0.13188920401831372	0.0987399446430318	25	2.673457450594686
PA14_26485	PA14_26485	0.530867012165275	3556.0	0.395783965911368	-0.395783965911368	0.7799234570785409	4252.0	72.17317487266554	0.04	0.24645471361304325	0.2609797920323487	25	0.5721870307867178
PA14_53510	PA14_53510	0.352718626692109	3555.0	0.3957081837621971	-0.3957081837621971	0.8353319462071199	1692.0	28.70967741935484	0.0	0.145843070630892	0.14310751299118146	25	1.7459957755446578
PA14_57980	PA14_57980	0.221420365395597	3554.0	0.395302180806827	0.395302180806827	0.45989575695425206	4017.0	68.18336162988116	0.0	0.1798227592306669	0.13353530496328328	25	1.6136513234114984
PA14_26910	PA14_26910	0.283932286266923	3553.0	0.39516428062969394	0.39516428062969394	0.811017489677383	1272.0	21.57894736842105	0.0	0.12973933919263236	0.10484909703717155	25	2.531494776182593
PA14_28440	PA14_28440	0.199638016293649	3552.0	0.395102068740443	0.395102068740443	0.836183478926236	402.0	6.808149405772496	0.0	0.11069376608770241	0.08517004014578274	25	3.3392998543376087
PA14_26960	PA14_26960	0.263163208214649	3551.0	0.3950419043639001	-0.3950419043639001	0.8687923217810359	1014.0	17.198641765704583	0.0	0.1231021357757469	0.12003125143210751	25	2.265574717780633
PA14_27400	PA14_27400	0.356345778650522	3550.0	0.39456271810353205	0.39456271810353205	0.899939487761203	4266.0	72.41086587436334	0.0	0.264879134388663	0.21100835646997965	25	0.6145898005386305
PA14_23720	PA14_23720	0.216269399084515	3549.0	0.39443983482658707	0.39443983482658707	0.6474112457179629	2319.0	39.35483870967742	0.0	0.18776178965475446	0.1892483903001364	25	1.0920993560053738
PA14_65840	PA14_65840	0.491206007852697	3548.0	0.394279453557258	-0.394279453557258	0.833116693004795	4459.0	75.68760611205434	0.0	0.25987922674682795	0.22449226097575092	25	0.5986853454380222
PA14_19090	PA14_19090	0.276267947835747	3547.0	0.394232234184002	-0.394232234184002	0.8232789360234609	651.0	11.035653650254668	0.0	0.14433946628094993	0.17831084212089243	25	1.4014446061200698
PA14_34540	PA14_34540	0.372153086826623	3546.0	0.393875469991826	0.393875469991826	0.791872967374137	3730.0	63.31069609507641	0.04	0.2960817689191123	0.3291135779550477	25	0.2971427118879639
PA14_15560	PA14_15560	0.24684429415928502	3545.0	0.393441089670856	0.393441089670856	0.7591587286891981	3017.0	51.20543293718167	0.0	0.2082723652413151	0.19365896646582045	25	0.9561587971307385
PA14_72760	PA14_72760	0.257306098935507	3544.0	0.393149199856	-0.393149199856	0.9228026153573491	562.0	9.524617996604414	0.0	0.09605605429330673	0.08601133148135331	25	3.454116340788203
PA14_00210	PA14_00210	0.322133495033888	3543.0	0.39278170406940205	-0.39278170406940205	0.6948414224708821	1668.0	28.30220713073005	0.0	0.13286008955800607	0.1413887773649761	25	1.838346857193929
PA14_15400	PA14_15400	0.270793485663054	3542.0	0.3922099441808571	0.3922099441808571	0.47635410242664894	5222.0	88.64176570458405	0.04	0.3567167900476672	0.31549278014922505	25	0.11250068580460686
PA14_54500	PA14_54500	0.37170836555034203	3541.0	0.39179327405390396	-0.39179327405390396	0.93049306303212	925.0	15.687606112054329	0.0	0.1214144265558571	0.13887526305620482	25	1.9469187063834446
PA14_43050	PA14_43050	0.12286589725560401	3540.0	0.39167069530333204	0.39167069530333204	0.49978572596966603	2013.0	34.15959252971138	0.04	0.19421866277008049	0.26854126926189387	25	0.7352763062301877
PA14_35720	PA14_35720	0.37121665495383205	3539.0	0.39151422839368	0.39151422839368	0.0829986654181163	5644.0	95.80645161290323	0.04	0.47066054523485734	0.4480166799194908	25	-0.1766593084333379
PA14_35690	PA14_35690	0.30654403972932304	3538.0	0.39139616055042603	0.39139616055042603	0.32931724187921996	5668.0	96.21392190152802	0.08	0.4022968424308544	0.3829345555814694	25	-0.028466174497822887
PA14_29850	PA14_29850	0.185921378444857	3537.0	0.39119441393946996	-0.39119441393946996	0.442541530625806	3076.0	52.20713073005094	0.0	0.19519423069641825	0.17405536872686225	25	1.1260795037619697
PA14_19065	PA14_19065	0.23049224072363197	3536.0	0.391082524388785	-0.391082524388785	0.734178257847091	1710.0	29.01528013582343	0.0	0.15912565644114898	0.1676274396749848	25	1.3837643073078036
PA14_04890	PA14_04890	0.35375597136553494	3535.0	0.39107560510892897	-0.39107560510892897	0.560733626681322	3378.0	57.33446519524618	0.0	0.19425143907370454	0.1650243087696912	25	1.1926980182653772
PA14_32080	PA14_32080	0.321198418920536	3534.0	0.391035141788404	0.391035141788404	0.8048796946214309	5406.0	91.76570458404075	0.04	0.3462097128165884	0.2677212677423059	25	0.16743320151524949
PA14_22630	PA14_22630	0.307559557266951	3533.0	0.39101822336622105	0.39101822336622105	0.91555183920878	1505.0	25.534804753820033	0.0	0.13227096821164291	0.08030812087489866	25	3.2219313854653135
PA14_25740	PA14_25740	0.37113920446381704	3532.0	0.3902945449066789	-0.3902945449066789	0.7316319442126229	3516.0	59.67741935483871	0.0	0.16771122661293741	0.10385676115560352	25	2.143176003344219
PA14_02190	PA14_02190	0.400771530173563	3531.0	0.390224007205933	0.390224007205933	0.625888851109036	5024.0	85.28013582342955	0.0	0.30620838763607566	0.18724656924509422	25	0.4486897672335243
PA14_66560	PA14_66560	0.218763701910099	3530.0	0.390116883680227	-0.390116883680227	0.802638918604479	641.0	10.865874363327674	0.0	0.12712262990262574	0.11689890431289669	25	2.2497580736399327
PA14_34110	PA14_34110	0.30271020892280703	3529.0	0.38988760234414505	0.38988760234414505	0.812258385735386	3896.0	66.12903225806453	0.0	0.1957483692515669	0.10457285031969665	25	1.8564974799774712
PA14_40730	PA14_40730	0.20443676390316698	3528.0	0.38988739924626203	0.38988739924626203	0.818701803810876	2417.0	41.018675721561976	0.0	0.16748972641036974	0.1464698549938899	25	1.5183852871648558
PA14_11530	PA14_11530	0.437718859557079	3527.0	0.389421997188691	-0.389421997188691	0.7677523090151059	1432.0	24.29541595925297	0.0	0.12335524463783627	0.08806990438128375	25	3.021085970514556
PA14_01230	PA14_01230	0.35934892833793497	3526.0	0.389417079879947	0.389417079879947	0.8537428219864499	3596.0	61.03565365025467	0.0	0.18087404047080796	0.13866539186125026	25	1.5039299756770523
PA14_37150	PA14_37150	0.367093024606736	3525.0	0.389284633273768	-0.389284633273768	0.954478273917658	787.0	13.344651952461799	0.0	0.12233009990346061	0.09944608577060922	25	2.684414688639303
PA14_13470	PA14_13470	0.349573711894921	3524.0	0.389158043393187	-0.389158043393187	0.355363712903836	5451.0	92.52971137521223	0.04	0.2934172497648001	0.24571859882865343	25	0.38963592534218244
PA14_50690	PA14_50690	0.37307613257725897	3523.0	0.38849248404736897	0.38849248404736897	0.918141183111054	437.0	7.4023769100169785	0.0	0.10692954139006716	0.08809353374141331	25	3.196181725253432
PA14_54550	PA14_54550	0.621721627048631	3522.0	0.38828918994308204	-0.38828918994308204	0.8807928797599379	3989.0	67.70797962648557	0.0	0.24387787976530195	0.18662932150318653	25	0.7737868252139275
PA14_06870	PA14_06870	0.31007637311969605	3521.0	0.38827672211488595	0.38827672211488595	0.13302855787314902	5513.0	93.5823429541596	0.0	0.33328652525527425	0.21548936935914625	25	0.2551875158535643
PA14_32350	PA14_32350	0.591341554088078	3520.0	0.388220978993017	0.388220978993017	0.8389334338440431	4525.0	76.8081494057725	0.0	0.24618188303685165	0.1984856882287051	25	0.715613791723365
PA14_59380	PA14_59380	0.171015574085586	3519.0	0.38815630707721793	0.38815630707721793	0.207073994252924	5344.0	90.71307300509338	0.0	0.30116764871679125	0.17394694383144244	25	0.5000873050389444
PA14_03530	PA14_03530	0.23878790877169895	3518.0	0.38812294923046203	0.38812294923046203	0.843430290973734	2162.0	36.689303904923605	0.0	0.13616463118051322	0.10008012215276664	25	2.5175660523809986
PA14_02330	PA14_02330	0.7235839945169119	3517.0	0.38805266525013904	-0.38805266525013904	0.900301016585109	3856.0	65.44991511035654	0.04	0.25949031036533987	0.3094886064113194	25	0.4154025454298503
PA14_18690	PA14_18690	0.187797121157695	3516.0	0.387949419854408	-0.387949419854408	0.28736832937968204	3422.0	58.08149405772496	0.0	0.2064858228444905	0.19645967214249935	25	0.9236684304262474
PA14_48610	PA14_48610	0.551049888131379	3515.0	0.38759259281539	-0.38759259281539	0.532333066174987	5465.0	92.76740237691003	0.0	0.30347461364369144	0.20159845639973167	25	0.4172550756286967
PA14_04920	PA14_04920	0.214126470268778	3514.0	0.38737436600336	-0.38737436600336	0.559767009499895	2725.0	46.24787775891342	0.0	0.15709934983155857	0.11738987646930014	25	1.9616258496704617
PA14_33870	PA14_33870	0.514344271141022	3513.0	0.387295908120329	-0.387295908120329	0.29827357687400397	5198.0	88.23429541595925	0.04	0.32487811774759867	0.2674786860839416	25	0.2333561274977328
PA14_22075	PA14_22075	0.128796501857488	3512.0	0.38724202834604904	0.38724202834604904	0.53105641456011	3118.0	52.92020373514432	0.0	0.16595779055070964	0.10446545589611292	25	2.118252736248033
PA14_12030	PA14_12030	0.208257481201064	3511.0	0.38714665645234597	0.38714665645234597	0.7386026666075172	1392.0	23.61629881154499	0.0	0.10415899044221157	0.05974234442507441	25	4.736802158225346
PA14_70240	PA14_70240	0.356345778650522	3510.0	0.387042029411043	-0.387042029411043	0.546844567809479	2746.0	46.60441426146011	0.0	0.1582726333828331	0.12423428788382523	25	1.8414352424359546
PA14_13780	PA14_13780	0.22344586909019	3509.0	0.3867839957917029	0.3867839957917029	0.0569880591460646	5717.0	97.0458404074703	0.04	0.43226204989374223	0.28491699869114157	25	-0.15961860580785797
PA14_36880	PA14_36880	0.624265934305735	3508.0	0.38674288125035705	-0.38674288125035705	0.8871037736281758	4064.0	68.98132427843804	0.0	0.23998133204302494	0.20045819334054382	25	0.7321304595318268
PA14_26390	PA14_26390	0.30085816491753004	3507.0	0.38654068744764797	0.38654068744764797	0.951561191784195	1605.0	27.232597623089983	0.0	0.15135504551582407	0.1533951548947995	25	1.5332012415458458
PA14_45500	PA14_45500	0.173406537139629	3506.0	0.386516005893719	0.386516005893719	0.427559073413767	2981.0	50.594227504244486	0.0	0.1506867017246566	0.09832587626726555	25	2.3984459953150115
PA14_31280	PA14_31280	0.372140070606361	3505.0	0.386419823220848	0.386419823220848	0.53961227777021	5419.0	91.98641765704585	0.04	0.35904629848741726	0.2792067309894143	25	0.09804034679403402
PA14_18580	PA14_18580	0.35146836167978496	3504.0	0.38629175160158097	0.38629175160158097	0.31689612108478005	5757.0	97.72495755517828	0.08	0.46102207602990963	0.31265236305666505	25	-0.23902050090945437
PA14_20590	PA14_20590	0.37947111042979503	3503.0	0.38612794277928797	-0.38612794277928797	0.7591727013243149	2513.0	42.64855687606112	0.0	0.19238027109935257	0.18596802693156825	25	1.0418332380932873
PA14_20780	PA14_20780	0.207526416854625	3502.0	0.386069058791164	0.386069058791164	0.39823181338303104	3666.0	62.22410865874364	0.0	0.16811185659182723	0.09375150942393214	25	2.3248393923319424
PA14_14280	PA14_14280	0.463004940625679	3501.0	0.38593171369224494	0.38593171369224494	0.7237555849386391	4640.0	78.76061120543294	0.0	0.21787979991545295	0.11853334659966318	25	1.4177606437146653
PA14_61330	PA14_61330	0.335614339795176	3500.0	0.385877709117921	0.385877709117921	0.9131877047101361	2251.0	38.20033955857386	0.04	0.1955745460955605	0.233989434024052	25	0.8132981038913025
PA14_28430	PA14_28430	0.6409928460920379	3499.0	0.38576499488435606	0.38576499488435606	0.7224082252565891	5124.0	86.97792869269949	0.0	0.26737216061501057	0.2028018914887639	25	0.583785651111173
PA14_25910	PA14_25910	0.31085765764821505	3498.0	0.38560166296946397	-0.38560166296946397	0.8318641440763069	2732.0	46.36672325976232	0.0	0.15477663884312082	0.11261600578929493	25	2.049664454964047
PA14_30570	PA14_30570	0.232290181181404	3497.0	0.385537764090918	-0.385537764090918	0.671060936922334	1734.0	29.422750424448218	0.0	0.14444851531104091	0.10989624283715535	25	2.1937897288911326
PA14_72210	PA14_72210	0.321704468782029	3496.0	0.385496378597396	-0.385496378597396	0.44522028486657894	5002.0	84.90662139219016	0.0	0.2520612604660126	0.15712964663292545	25	0.8492039598555486
PA14_23470	PA14_23470	0.16954313560007003	3495.0	0.38530750029891103	0.38530750029891103	0.6310075392943989	1307.0	22.173174872665534	0.0	0.10807216445670725	0.06797472372517759	25	4.078506254222801
PA14_11030	PA14_11030	0.34055599720192203	3494.0	0.385176758440876	0.385176758440876	0.9316613738047551	2432.0	41.27334465195246	0.0	0.1477687890143991	0.11316542124089907	25	2.0978843786663286
PA14_02740	PA14_02740	0.26487145695976	3493.0	0.385080494779593	0.385080494779593	0.448858525184618	5695.0	96.67232597623091	0.0	0.34079115945257604	0.21542000338657205	25	0.20559527727580418
PA14_31920	PA14_31920	0.352718626692109	3492.0	0.3850039287433879	-0.3850039287433879	0.6513155316397921	3678.0	62.427843803056035	0.0	0.2040016426058904	0.12056244875973753	25	1.5013156086287474
PA14_61180	PA14_61180	0.5682121486156729	3491.0	0.38498550657858605	0.38498550657858605	0.6596911644248199	5388.0	91.46010186757216	0.0	0.33405569942167884	0.23712352149435617	25	0.21478175946420985
PA14_31030	PA14_31030	0.23049224072363197	3490.0	0.384944360822908	0.384944360822908	0.437934106633426	4982.0	84.56706281833617	0.0	0.27813911990264223	0.20170056111512857	25	0.5295237669631592
PA14_23050	PA14_23050	0.203640383632022	3489.0	0.384890216160054	0.384890216160054	0.7858978762159861	565.0	9.575551782682512	0.0	0.11160146887997699	0.0943661754264949	25	2.8960456015614526
PA14_04040	PA14_04040	0.27938331307885805	3488.0	0.384839201411163	-0.384839201411163	0.567524178174426	3914.0	66.43463497453311	0.0	0.20178677195210298	0.1304326353365354	25	1.4034250629588048
PA14_55980	PA14_55980	0.165122956189175	3487.0	0.38481917938808097	-0.38481917938808097	0.354002101704512	4237.0	71.91850594227505	0.0	0.20831928009164608	0.1591952659081148	25	1.1087006783123066
PA14_58050	PA14_58050	0.11043798507090802	3486.0	0.38480731830429904	0.38480731830429904	0.763293655036465	772.0	13.089983022071307	0.0	0.09622775470488934	0.0915128875375805	25	3.153430859461212
PA14_50880	PA14_50880	0.36216379340981797	3485.0	0.384741940434165	0.384741940434165	0.23270201905214802	3878.0	65.82342954159593	0.0	0.24289082645525653	0.21718960800251358	25	0.6531210921346973
PA14_48000	PA14_48000	0.5787585689388001	3484.0	0.38449966472314	0.38449966472314	0.8651075810697528	3287.0	55.789473684210535	0.0	0.18152969552802792	0.13364514285433374	25	1.518723126483832
PA14_62540	PA14_62540	0.0837121727484817	3483.0	0.384461867602726	0.384461867602726	0.500905497171816	2639.0	44.78777589134126	0.0	0.1521992742216849	0.1060578909463821	25	2.1899605140975527
PA14_41560	PA14_41560	0.30035508084595697	3482.0	0.38443432494956004	0.38443432494956004	0.879829147358756	3436.0	58.31918505942276	0.0	0.20771090200264894	0.17872564580627012	25	0.9887972268874645
PA14_56770	PA14_56770	0.529053609056354	3481.0	0.38434585765791496	0.38434585765791496	0.8756726740219591	3861.0	65.53480475382004	0.0	0.18505949408586686	0.13021442169915576	25	1.530447710565228
PA14_33220	PA14_33220	0.36910128186213004	3480.0	0.38427531499915396	0.38427531499915396	0.760821623910644	4504.0	76.45161290322581	0.0	0.23745254193238025	0.1796919417888159	25	0.8170804522738594
PA14_63580	PA14_63580	0.5572815281894841	3479.0	0.38410175449648404	-0.38410175449648404	0.491337644583442	3246.0	55.09337860780985	0.0	0.19783018621623571	0.16567120322358933	25	1.1243448750043592
PA14_12140	PA14_12140	0.221196108433215	3478.0	0.38409595124691204	0.38409595124691204	0.824312104414671	1345.0	22.818336162988114	0.0	0.118565988659413	0.09100656392368502	25	2.917701219992916
PA14_73070	PA14_73070	0.406884186074093	3477.0	0.384027293090052	0.384027293090052	0.6506184460072739	5479.0	93.00509337860781	0.04	0.3446329579830097	0.31836214035089094	25	0.12374064034003181
PA14_62730	PA14_62730	0.385431744793541	3476.0	0.383979223391666	-0.383979223391666	0.499989548628901	2094.0	35.53480475382004	0.0	0.13749355980060743	0.09035650149036573	25	2.727923940452034
PA14_36070	PA14_36070	0.39824414224003596	3475.0	0.383811556416218	0.383811556416218	0.97779042944252	3210.0	54.48217317487267	0.0	0.20289491411793908	0.17844102754321917	25	1.013873573746711
PA14_61480	PA14_61480	0.35500838134184204	3474.0	0.383716904594706	0.383716904594706	0.8172821669480179	1143.0	19.388794567062817	0.0	0.1059404476545507	0.07632387259946354	25	3.6394439574349864
PA14_43550	PA14_43550	0.204642982609439	3473.0	0.38356146886215997	-0.38356146886215997	0.9075455677834109	668.0	11.324278438030559	0.0	0.09978648895197097	0.09060535965762075	25	3.1319888909719804
PA14_15860	PA14_15860	0.189121611945447	3472.0	0.38355004490230704	0.38355004490230704	0.568738061939219	3277.0	55.61969439728354	0.0	0.1694411255318127	0.10020809332567207	25	2.1366429822654083
PA14_46230	PA14_46230	0.372023291715414	3471.0	0.38350123659792296	-0.38350123659792296	0.820227270742795	2929.0	49.71137521222411	0.0	0.1887788576833359	0.147507733916638	25	1.3200825051290652
PA14_31650	PA14_31650	0.312651419539336	3470.0	0.383256481373963	-0.383256481373963	0.7682406915813901	2009.0	34.09168081494058	0.0	0.144197991860113	0.13980499323536233	25	1.7099424275311395
PA14_72400	PA14_72400	0.286737552959143	3469.0	0.382946582285747	-0.382946582285747	0.7754600041596791	1646.0	27.92869269949066	0.0	0.12626238019130856	0.0860213331643961	25	2.9839598231276776
PA14_59850	PA14_59850	0.609647079053561	3468.0	0.382802093810354	0.382802093810354	0.7679091562415791	5011.0	85.05942275042446	0.0	0.3125714635227903	0.2466504372886246	25	0.2847375056764301
PA14_50590	PA14_50590	0.245718705041485	3467.0	0.382616754150093	-0.382616754150093	0.591445444186114	3136.0	53.22580645161291	0.0	0.17696411371814397	0.14001827472007575	25	1.4687557095178423
PA14_25060	PA14_25060	0.29018960285531	3466.0	0.38251992277227603	-0.38251992277227603	0.8392116962645421	733.0	12.427843803056026	0.0	0.10063403133245168	0.07986499046343219	25	3.5295301458639945
PA14_34840	PA14_34840	0.30748364270037104	3465.0	0.382360694986296	-0.382360694986296	0.0794548555237217	5437.0	92.29202037351443	0.0	0.2902524511965077	0.20357018947897637	25	0.4524643024871808
PA14_12780	PA14_12780	0.26737547107359	3464.0	0.38225066088530296	0.38225066088530296	0.6001302000641769	2343.0	39.76230899830221	0.0	0.15254786159189407	0.11855431547135468	25	1.937532163043952
PA14_18430	PA14_18430	0.669405268483546	3463.0	0.38216013127972903	-0.38216013127972903	0.8346205064510591	5065.0	85.97623089983023	0.0	0.29994867409310794	0.21803037479706786	25	0.377064238242674
PA14_65200	PA14_65200	0.0855797784215462	3462.0	0.382157612342491	-0.382157612342491	0.526555836938665	1267.0	21.494057724957557	0.0	0.11438492958358733	0.06591404188515033	25	4.062452780933614
PA14_66670	PA14_66670	0.19843231495500305	3461.0	0.38205567170299104	0.38205567170299104	0.430733967301186	3358.0	56.9949066213922	0.0	0.1597856511733851	0.15253604452517427	25	1.4571639196591524
PA14_72520	PA14_72520	0.17268587534304097	3460.0	0.38184375486427397	-0.38184375486427397	0.7631344725115559	533.0	9.032258064516128	0.0	0.13661328398590705	0.10971532899504227	25	2.2351523084750373
PA14_42700	PA14_42700	0.321704468782029	3459.0	0.381721675719298	0.381721675719298	0.7381190369868811	2745.0	46.58743633276741	0.0	0.14857324032654654	0.1154434521403794	25	2.019589947026555
PA14_01010	PA14_01010	0.506576072364121	3458.0	0.38164282909094804	-0.38164282909094804	0.49710779093608903	3877.0	65.80645161290323	0.0	0.21792797594620403	0.16561606807774393	25	0.9885203473608162
PA14_11130	PA14_11130	0.356345778650522	3457.0	0.381413373639588	-0.381413373639588	0.47275789335433	4618.0	78.38709677419355	0.0	0.23575175671852922	0.17311022752001592	25	0.84143853894604
PA14_57425	PA14_57425	0.20600111940055102	3456.0	0.381312001234688	0.381312001234688	0.5236458147389891	1582.0	26.842105263157894	0.0	0.13182528264838617	0.11170330665041289	25	2.2334765735010556
PA14_17420	PA14_17420	0.29018960285531	3455.0	0.38085832814803006	-0.38085832814803006	0.808223602648516	1312.0	22.258064516129032	0.0	0.13881634097415785	0.1619147109396448	25	1.4948733550473718
PA14_22490	PA14_22490	0.680337666418784	3454.0	0.38077304892943004	-0.38077304892943004	0.8485394059818879	4385.0	74.43123938879457	0.0	0.2075829835242657	0.14823877941975477	25	1.1683182098710971
PA14_11180	PA14_11180	0.36818189894343706	3453.0	0.38073845361058206	-0.38073845361058206	0.9280258829978241	1636.0	27.75891341256367	0.0	0.12951458117409362	0.08247679628765182	25	3.045994555369277
PA14_36700	PA14_36700	0.667718951602048	3452.0	0.38072648810953297	-0.38072648810953297	0.8261232236659101	3816.0	64.77079796264856	0.0	0.2599354175180481	0.2532523441288864	25	0.4769593387455923
PA14_70110	PA14_70110	0.21380062833658103	3451.0	0.38053934036293	-0.38053934036293	0.824312104414671	1594.0	27.04584040747029	0.0	0.12707229321409128	0.11127982492044261	25	2.2777448412598615
PA14_42280	PA14_42280	0.613829615789829	3450.0	0.380395045843576	-0.380395045843576	0.770230386488555	4612.0	78.28522920203736	0.0	0.23240054958635376	0.18209061553256042	25	0.8127519137896411
PA14_64980	PA14_64980	0.34628327760434097	3449.0	0.38030065042835104	-0.38030065042835104	0.8803792339427081	344.0	5.823429541595925	0.0	0.10503465759723643	0.10073580521659362	25	2.7325536559643413
PA14_15190	PA14_15190	0.549612559019568	3448.0	0.37958851815728	0.37958851815728	0.9607094076170429	380.0	6.4346349745331075	0.0	0.10094562228166909	0.06730412562350208	25	4.140056694805511
